"SERIALNO","RT","DIVISION","PUMA","REGION","ST","ADJHSG","ADJINC","WGTP","NP","TYPE","ACCESS","ACR","AGS","BATH","BDSP","BLD","BROADBND","BUS","COMPOTHX","CONP","DIALUP","DSL","ELEP","FIBEROP","FS","FULP","GASP","HANDHELD","HFL","INSP","LAPTOP","MHP","MODEM","MRGI","MRGP","MRGT","MRGX","OTHSVCEX","REFR","RMSP","RNTM","RNTP","RWAT","RWATPR","SATELLITE","SINK","SMP","STOV","TEL","TEN","TOIL","VACS","VALP","VEH","WATP","YBL","FES","FFINCP","FGRNTP","FHINCP","FINCP","FPARC","FPLMPRP","FSMOCP","GRNTP","GRPIP","HHL","HHT","HINCP","HOTWAT","HUGCL","HUPAC","HUPAOC","HUPARC","KIT","LNGI","MULTG","MV","NOC","NPF","NPP","BTUOTHER"
185636,"H",2,3003,1,42,1000000,1001264,193,1,1,1,1,0,1,4,2,2,2,2,0,2,2,200,2,2,2,3,1,1,800,1,0,1,2,750,2,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,425000,1,1000,6,0,0,0,0,0,0,0,0,0,0,1,6,20000,9,0,4,4,4,1,1,1,6,0,0,0,0
185701,"H",2,803,1,42,1000000,1001264,26,2,1,3,1,0,1,3,2,0,2,2,0,0,0,310,0,2,2,130,2,3,420,2,0,0,0,0,0,3,0,1,6,0,0,1,9,0,1,0,1,1,2,1,0,170000,2,620,4,2,0,0,0,45100,4,0,0,0,0,1,1,45100,9,0,4,4,4,1,1,1,7,0,2,0,0
185729,"H",2,3702,1,42,1000000,1001264,129,1,1,1,1,0,1,3,2,1,2,2,0,2,1,210,2,2,100,3,1,3,530,1,0,2,1,700,1,2,2,1,5,0,0,1,9,2,1,0,1,1,1,1,0,180000,2,600,4,0,0,0,0,0,0,0,0,0,0,1,4,40000,9,0,4,4,4,1,1,1,3,0,0,0,5214.24000000001
185813,"H",2,802,1,42,1000000,1001264,92,3,1,1,1,0,1,3,2,2,2,2,0,2,2,90,2,2,1500,3,1,3,500,1,0,1,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,190000,4,2,6,3,0,0,0,56050,4,0,0,0,0,1,1,56050,9,0,4,4,4,1,1,1,7,0,3,0,77342.609
185834,"H",2,200,1,42,1000000,1001264,38,5,1,1,3,2,1,3,2,1,2,2,0,2,2,130,2,2,2,70,1,1,1200,1,0,2,2,130,2,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,150000,3,2,5,2,0,0,0,55750,2,0,0,0,0,1,1,55750,9,0,2,2,2,1,1,1,2,3,5,0,-9.09494701772928e-13
185861,"H",2,3105,1,42,1000000,1001264,81,2,1,1,0,0,1,2,6,2,0,2,0,2,2,150,1,2,2,80,2,1,0,1,0,2,0,0,0,0,2,1,4,2,1000,1,9,2,1,0,1,1,3,1,0,0,2,350,6,4,0,1,0,45300,4,0,0,1259,33,1,1,45300,9,0,4,4,4,1,1,1,5,0,2,0,0
185917,"H",2,1701,1,42,1000000,1001264,52,3,1,1,1,0,1,2,2,1,2,2,0,2,2,130,2,2,2,160,1,1,0,1,0,1,2,300,2,1,2,1,5,0,0,1,9,2,1,0,1,1,1,1,0,44000,3,1000,1,1,0,0,0,126200,4,0,1,0,0,1,1,126200,9,0,4,4,4,1,1,1,5,0,3,0,-4.77484718430787e-12
185930,"H",2,3209,1,42,1000000,1001264,86,1,1,1,0,0,1,1,9,1,0,2,0,2,2,30,2,2,2,1,1,1,0,1,0,1,0,0,0,0,2,1,4,2,1000,1,9,2,1,0,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1030,0,1,4,0,9,0,4,4,4,1,1,1,1,0,0,0,-0.00100000000384171
185939,"H",2,1600,1,42,1000000,1001264,101,2,1,3,1,0,1,3,2,0,2,2,0,0,0,70,0,1,2,40,2,1,250,2,0,0,2,300,1,1,0,1,6,0,0,1,9,0,1,90,1,1,1,1,0,135000,1,1300,3,4,0,0,0,28900,4,0,1,0,0,1,1,28900,9,0,4,4,4,1,1,1,7,0,2,0,0
186044,"H",2,3002,1,42,1000000,1001264,392,2,1,1,1,0,1,2,2,1,2,1,0,2,2,130,2,2,2,3,1,3,1000,1,0,1,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,190000,1,150,7,4,1,0,1,35700,4,0,0,0,0,1,1,35700,9,0,4,4,4,1,1,1,5,0,2,0,0
186049,"H",2,2500,1,42,1000000,1001264,105,4,1,1,1,0,1,2,2,2,2,2,0,2,2,110,2,2,2,20,1,1,400,1,0,1,0,0,0,3,2,1,5,0,0,1,9,2,1,0,1,1,2,1,0,130000,2,1200,2,2,0,0,0,110300,2,0,0,0,0,1,1,110300,9,0,2,2,2,1,1,2,5,1,4,0,-1.45519152283669e-11
186173,"H",2,3603,1,42,1000000,1001264,155,1,1,3,1,0,1,2,2,0,2,2,0,0,0,160,0,2,2,190,2,1,200,2,0,0,0,0,0,3,0,1,10,0,0,1,9,0,1,0,1,1,2,1,0,33000,0,1700,1,0,0,0,0,0,0,0,1,0,0,1,4,13200,9,0,4,4,4,1,1,1,6,0,0,0,0
186191,"H",2,2401,1,42,1000000,1001264,30,4,1,1,1,0,1,3,2,1,2,2,0,2,1,170,1,2,2,60,1,1,600,1,0,2,1,930,1,1,2,1,7,0,0,1,9,1,1,0,1,1,1,1,0,130000,4,1000,3,1,1,0,1,72800,2,0,0,0,0,1,1,72800,9,0,2,2,2,1,1,1,5,2,4,0,0
186195,"H",2,3501,1,42,1000000,1001264,82,2,1,1,1,0,1,3,3,2,2,2,120,2,2,50,2,2,2,30,2,1,60,1,0,1,2,300,2,1,2,1,11,0,0,1,9,2,1,0,1,1,1,1,0,3e+05,2,100,7,1,0,0,0,150000,4,0,1,0,0,1,1,150000,9,0,4,4,4,1,1,1,5,0,2,0,0
186269,"H",2,1804,1,42,1000000,1001264,90,2,1,1,1,0,1,4,2,2,2,2,0,2,1,100,2,2,2,100,1,1,500,1,0,2,0,0,0,3,2,1,8,0,0,1,9,2,1,0,1,1,2,1,0,150000,2,600,2,4,0,0,0,255200,4,0,0,0,0,1,1,255200,9,0,4,4,4,1,1,1,7,0,2,0,1.45519152283669e-11
186351,"H",2,1701,1,42,1000000,1001264,51,2,1,1,1,0,1,3,2,1,2,2,0,2,2,100,2,2,2,150,1,1,1500,1,0,1,0,0,0,3,2,1,9,0,0,1,9,2,1,0,1,1,2,1,0,350000,1,120,1,4,0,0,0,33000,4,0,0,0,0,1,1,33000,9,0,4,4,4,1,1,1,6,0,2,0,-1.13686837721616e-13
186353,"H",2,1804,1,42,1000000,1001264,86,3,1,1,1,0,1,2,2,1,2,2,0,2,2,130,1,1,2,40,1,1,600,1,0,2,1,470,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,50000,2,800,3,3,0,0,0,30000,2,0,0,0,0,1,1,30000,9,0,2,2,2,1,1,1,3,1,3,0,0
186386,"H",2,3207,1,42,1000000,1001264,180,1,1,3,1,0,1,3,3,0,2,2,0,0,0,40,0,1,2,50,2,1,120,2,0,0,0,0,0,3,0,1,6,0,0,1,9,0,1,0,1,2,2,1,0,30000,0,600,1,0,0,0,0,0,0,0,0,0,0,1,6,0,9,0,4,4,4,1,1,1,5,0,0,0,-7.27595761418343e-12
186389,"H",2,1805,1,42,1000000,1001264,81,1,1,3,0,0,1,1,9,0,0,2,0,0,0,1,0,1,1,1,2,3,0,2,0,0,0,0,0,0,0,1,3,2,700,1,9,0,1,0,1,1,3,1,0,0,0,2,5,0,0,1,1,0,0,0,0,700,93,1,6,9000,9,0,4,4,4,1,1,1,4,0,0,0,3.63797880709171e-12
186398,"H",2,1803,1,42,1000000,1001264,369,1,1,1,0,0,1,1,7,2,0,2,0,2,1,50,2,2,2,30,1,1,0,1,0,2,0,0,0,0,2,1,3,2,530,1,9,2,1,0,1,1,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,610,19,1,4,39000,9,0,4,4,4,1,1,1,3,0,0,0,-7.27595761418343e-12
186406,"H",2,2803,1,42,1000000,1001264,291,3,1,1,0,0,1,2,4,2,0,2,0,2,2,250,2,1,2,3,1,3,0,1,0,1,0,0,0,0,2,1,4,2,830,1,9,2,1,0,1,1,3,1,0,0,2,1,3,7,0,0,0,16000,3,0,0,1080,81,1,3,16000,9,0,3,3,3,1,1,1,3,2,3,0,0
186485,"H",2,1501,1,42,1000000,1001264,288,1,1,3,1,0,1,2,2,0,2,2,0,0,0,170,0,2,2,100,2,1,500,2,0,0,0,0,0,3,0,1,5,0,0,1,9,0,1,0,1,1,2,1,0,50000,1,600,2,0,0,0,0,0,0,0,0,0,0,1,6,13200,9,0,4,4,4,1,1,1,7,0,0,0,0
186520,"H",2,2100,1,42,1000000,1001264,68,1,1,3,1,0,1,3,2,0,2,2,0,0,0,60,0,2,2,30,2,1,200,2,0,0,0,0,0,3,0,1,5,0,0,1,9,0,1,0,1,1,2,1,0,18000,1,600,2,0,0,0,0,0,0,0,0,0,0,1,6,11000,9,0,4,4,4,1,1,1,7,0,0,0,-0.00099999998928979
186592,"H",2,1400,1,42,1000000,1001264,90,3,1,1,1,0,1,2,2,2,2,2,0,2,2,110,2,2,2,20,1,1,0,1,0,1,0,0,0,0,2,1,5,0,0,1,9,2,1,0,1,1,4,1,0,0,4,800,3,7,0,0,0,31000,4,0,0,0,0,1,3,31000,9,0,4,4,4,1,1,1,3,0,3,0,7.27595761418343e-12
186594,"H",2,702,1,42,1000000,1001264,32,2,1,1,1,0,1,3,2,1,2,2,0,2,2,60,2,2,2,60,1,1,480,1,0,1,0,0,0,3,2,1,5,0,0,1,9,2,1,0,1,1,2,1,0,2e+05,2,1000,6,2,0,0,0,105000,4,0,0,0,0,1,1,105000,9,0,4,4,4,1,1,1,7,0,2,0,2.91038304567337e-11
186631,"H",2,3106,1,42,1000000,1001264,308,1,1,3,0,0,1,2,5,0,0,2,0,0,0,120,0,2,2,2,2,1,0,2,0,0,0,0,0,0,0,1,3,2,750,1,9,0,1,0,1,1,3,1,0,0,0,1,2,0,0,0,1,0,0,0,0,870,29,3,6,35500,9,0,4,4,4,1,1,1,5,0,0,0,1.45519152283669e-11
186642,"H",2,3104,1,42,1000000,1001264,188,2,1,3,0,0,1,2,7,0,0,2,0,0,0,50,0,2,2,3,1,3,0,1,0,0,0,0,0,0,0,1,5,2,1200,1,9,0,1,0,1,1,3,1,0,0,2,2,4,0,0,1,0,0,0,0,0,1250,100,1,7,15000,9,0,4,4,4,1,1,1,1,0,0,0,0
186678,"H",2,3702,1,42,1000000,1001264,74,1,1,1,1,0,1,3,2,2,2,1,0,2,2,110,2,2,2,2,2,1,1100,1,0,1,2,650,2,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,99000,1,310,4,0,0,0,0,0,0,0,0,0,0,1,6,44000,9,0,4,4,4,1,1,1,7,0,0,0,0
186767,"H",2,101,1,42,1000000,1001264,173,2,1,1,0,0,1,2,4,2,0,2,0,2,2,130,2,2,2,100,2,1,1200,1,0,1,2,440,2,1,2,1,5,0,0,1,9,2,1,0,1,1,1,1,0,2e+05,1,500,1,4,0,0,0,34800,4,0,0,0,0,1,1,34800,9,0,4,4,4,1,1,1,5,0,2,0,-7.27595761418343e-12
186813,"H",2,3210,1,42,1000000,1001264,81,2,1,1,0,0,1,1,5,2,0,2,0,2,1,20,2,2,1,1,1,1,0,1,0,2,0,0,0,0,2,1,3,2,940,1,9,2,1,0,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,960,21,3,5,54400,9,0,4,4,4,1,1,1,1,0,0,0,0.00099999998928979
186818,"H",2,3501,1,42,1000000,1001264,98,1,1,3,1,0,1,2,3,0,2,2,0,0,0,310,0,2,2,3,2,3,0,2,0,0,0,0,0,3,0,1,7,0,0,1,9,0,1,0,1,1,2,1,0,90000,0,80,1,0,0,0,0,0,0,0,1,0,0,1,4,11500,9,0,4,4,4,1,1,1,7,0,0,0,0
186850,"H",2,400,1,42,1000000,1001264,56,3,1,1,1,0,1,3,2,1,2,2,0,2,2,40,2,2,2,110,1,1,1000,1,0,1,1,1000,1,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,96000,2,1000,1,1,0,0,0,138000,2,0,0,0,0,1,1,138000,9,0,2,2,2,1,1,1,4,1,3,0,0
186851,"H",2,3001,1,42,1000000,1001264,129,2,1,3,1,0,1,3,3,0,2,2,0,0,0,220,0,1,2,3,2,3,510,2,0,0,2,270,2,1,0,1,7,0,0,1,9,0,1,0,1,1,1,1,0,146000,1,600,1,4,0,0,0,21300,4,0,1,0,0,3,1,21300,9,0,4,4,4,1,2,1,5,0,2,0,0
186918,"H",2,1400,1,42,1000000,1001264,78,2,1,1,1,0,1,3,2,2,2,2,0,2,1,70,1,2,2,80,2,1,700,1,0,1,0,0,0,3,2,1,7,0,0,1,9,2,1,0,1,1,2,1,0,145000,1,900,3,4,0,0,0,51400,4,0,0,0,0,1,1,51400,9,0,4,4,4,1,1,1,7,0,2,0,0.00100000000384171
186969,"H",2,2902,1,42,1000000,1001264,183,1,1,1,0,0,1,1,6,2,0,2,0,2,2,50,2,2,2,20,1,1,0,1,0,1,0,0,0,0,2,1,3,2,1100,1,9,2,1,0,1,1,3,1,0,0,1,400,19,0,0,0,1,0,0,0,0,1203,29,1,6,50000,9,0,4,4,4,1,1,1,1,0,0,0,0
187040,"H",2,3209,1,42,1000000,1001264,78,2,1,1,0,0,1,2,9,1,0,1,780,1,1,1,2,2,1,1,2,1,1100,1,0,2,0,0,0,3,2,1,4,0,0,1,9,2,1,0,1,1,2,1,0,450000,1,1,4,4,0,0,0,107400,4,0,0,0,0,3,1,107400,9,0,4,4,4,1,1,1,5,0,2,0,0
187057,"H",2,3102,1,42,1000000,1001264,83,3,1,1,1,0,1,3,3,1,2,2,0,2,1,120,1,2,2,80,1,1,900,1,0,1,1,1300,1,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,240000,3,800,1,1,0,0,0,79600,2,0,1,0,0,1,1,79600,9,0,2,2,2,1,1,1,6,1,3,0,1.45519152283669e-11
187096,"H",2,2802,1,42,1000000,1001264,166,1,1,3,0,0,1,1,8,0,0,2,0,0,0,50,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,4,2,970,1,9,0,1,0,1,1,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1020,101,1,6,270,9,0,4,4,4,1,1,1,4,0,0,0,0
187139,"H",2,3402,1,42,1000000,1001264,72,3,1,1,0,0,1,2,5,1,0,2,0,2,2,50,2,2,2,350,1,1,1200,1,0,2,2,2300,2,1,2,1,4,0,0,1,9,2,1,0,1,1,1,1,0,550000,2,3000,1,2,0,0,0,115000,1,0,0,0,0,1,1,115000,9,0,1,1,1,1,1,1,5,1,3,0,0.00100000000384171
187144,"H",2,1502,1,42,1000000,1001264,91,3,1,1,0,0,1,3,5,1,0,2,0,2,2,60,2,1,2,20,1,3,0,1,0,1,0,0,0,0,2,1,5,2,130,1,9,2,1,0,1,1,3,1,0,0,1,1,5,7,0,1,0,10200,2,0,0,210,25,1,3,10200,9,0,3,3,3,1,1,1,3,2,3,0,7.27595761418343e-12
187145,"H",2,900,1,42,1000000,1001264,347,1,1,3,0,0,1,0,5,0,0,2,0,0,0,90,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,1,1,1200,1,9,0,1,0,1,1,3,1,0,0,0,1,5,0,0,1,1,0,0,0,0,1290,101,1,4,8600,9,0,4,4,4,1,1,1,3,0,0,0,0
187218,"H",2,102,1,42,1000000,1001264,128,5,1,1,1,0,1,3,3,1,2,2,0,2,2,110,1,2,2,100,1,1,0,1,0,2,0,0,0,0,2,1,10,2,1600,1,9,2,1,0,1,1,3,1,0,0,1,840,7,1,0,0,0,66000,2,0,0,1880,34,4,1,66000,9,0,2,2,2,1,1,1,1,3,5,0,0
187251,"H",2,3102,1,42,1000000,1001264,96,6,1,1,0,0,1,3,4,1,0,2,0,2,2,640,2,1,2,3,1,3,0,1,0,2,0,0,0,0,2,1,5,2,1100,1,9,2,1,0,1,1,3,1,0,0,2,500,1,5,0,0,0,6500,2,0,0,1782,101,1,2,12500,9,0,2,2,2,1,1,1,4,4,5,0,0
187261,"H",2,1502,1,42,1000000,1001264,116,2,1,1,0,0,1,2,4,1,0,2,0,2,2,1,2,2,2,1,1,1,0,1,0,2,0,0,0,0,2,1,4,2,700,1,9,2,1,0,1,1,3,1,0,0,1,2,4,0,0,0,0,0,0,0,0,700,15,1,7,55000,9,0,4,4,4,1,1,1,3,0,0,0,0
187289,"H",2,2801,1,42,1000000,1001264,165,1,1,1,1,0,1,3,2,2,2,2,0,2,2,240,2,2,2,3,2,3,600,1,0,1,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,2e+05,2,500,5,0,0,0,0,0,0,0,0,0,0,1,4,51000,9,0,4,4,4,1,1,1,7,0,0,0,9.09494701772928e-13
187305,"H",2,3105,1,42,1000000,1001264,151,7,1,1,1,0,1,4,2,2,2,2,0,2,2,550,1,1,2,3,1,1,1800,1,0,2,0,0,0,3,2,1,9,0,0,1,9,2,1,0,1,1,2,1,0,5e+05,2,450,6,4,0,0,0,74240,3,0,1,0,0,4,1,74240,9,1,1,4,1,1,1,2,6,0,7,0,-1.45519152283669e-11
187335,"H",2,1804,1,42,1000000,1001264,87,2,1,1,1,0,1,3,2,2,2,2,0,2,2,70,2,2,2,70,2,1,500,1,0,1,1,780,1,1,2,1,5,0,0,1,9,2,1,300,1,1,1,1,0,75000,2,540,3,0,0,0,1,0,0,0,0,0,0,1,7,16600,9,0,4,4,4,1,1,1,6,0,0,0,0.00100000000384171
187390,"H",2,2600,1,42,1000000,1001264,21,5,1,3,0,0,1,3,4,0,0,2,0,0,0,640,0,1,2,3,2,3,0,2,0,0,0,0,0,0,0,1,5,2,580,1,9,0,1,0,1,1,3,1,0,0,0,1,1,6,0,0,0,0,3,0,0,1220,0,1,2,0,9,0,3,3,3,1,1,1,5,3,4,0,-1.81898940354586e-12
187466,"H",2,1803,1,42,1000000,1001264,186,2,1,1,0,0,1,2,6,2,0,2,0,2,2,110,2,2,2,30,2,1,0,1,0,1,0,0,0,0,2,1,4,2,680,1,9,2,1,0,1,1,3,1,0,0,2,2,2,5,0,0,0,48000,4,0,0,820,21,1,2,48000,9,0,4,4,4,1,1,1,6,0,2,0,1.45519152283669e-11
187471,"H",2,3205,1,42,1000000,1001264,184,8,1,3,1,0,1,3,3,0,2,2,0,0,0,150,0,1,2,3,2,3,0,2,0,0,0,0,0,0,0,1,5,2,550,1,9,0,1,0,1,1,3,1,0,0,1,360,1,7,0,1,0,18300,3,0,0,730,48,1,3,18300,9,0,3,3,3,1,1,1,1,7,8,0,0
187604,"H",2,1801,1,42,1000000,1001264,133,1,1,1,0,0,1,1,8,2,0,2,0,2,2,60,2,2,2,3,2,3,0,1,0,1,0,0,0,0,2,1,2,2,590,1,9,2,1,0,1,1,3,1,0,0,1,1,5,0,0,0,0,0,0,0,0,650,17,1,4,45000,9,0,4,4,4,1,1,1,3,0,0,0,0
187620,"H",2,1000,1,42,1000000,1001264,13,3,1,1,3,1,1,3,2,2,2,2,0,2,2,250,1,2,510,100,1,3,730,1,0,1,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,125000,4,2,5,4,0,0,0,97740,4,0,0,0,0,1,1,97740,9,0,4,4,4,1,1,1,7,0,3,0,23414.372
187651,"H",2,3602,1,42,1000000,1001264,85,2,1,3,0,0,1,2,6,0,0,2,0,0,0,300,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,4,2,600,1,9,0,1,0,1,1,3,1,0,0,1,1,1,5,1,0,1,32000,2,0,0,900,34,1,2,32000,9,1,2,4,2,1,1,1,3,0,2,1,0
187665,"H",2,3301,1,42,1000000,1001264,92,2,1,1,1,0,1,2,2,2,2,2,0,2,2,130,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,4,2,950,1,9,2,1,0,1,1,3,1,0,0,1,2,4,0,0,0,0,0,0,0,0,1080,50,1,7,26000,9,0,2,4,4,1,1,1,4,0,0,0,0
187671,"H",2,2100,1,42,1000000,1001264,25,2,1,1,2,1,1,3,2,2,2,2,0,2,1,300,2,2,2,3,2,3,900,1,0,2,2,720,2,1,2,1,9,0,0,1,9,2,1,0,1,1,1,1,0,325000,2,2,5,0,0,0,0,132500,4,0,0,0,0,1,1,132500,9,0,4,4,4,1,1,1,4,0,2,0,0
187675,"H",2,3207,1,42,1000000,1001264,208,1,1,3,1,0,1,2,3,0,2,2,0,0,0,80,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,4,2,500,1,9,0,1,0,1,1,3,1,0,0,0,2,1,0,0,1,0,0,0,0,0,580,86,1,6,8100,9,0,4,4,4,1,1,1,7,0,0,0,0
187678,"H",2,3002,1,42,1000000,1001264,144,2,1,1,1,0,1,2,3,2,2,2,0,2,2,190,2,2,2,3,1,3,550,1,0,2,1,980,1,1,2,1,5,0,0,1,9,1,1,0,1,1,1,1,0,165000,2,500,5,1,0,0,0,140000,4,0,0,0,0,1,1,140000,9,0,4,4,4,1,1,1,3,0,2,0,-3.63797880709171e-12
187739,"H",2,1701,1,42,1000000,1001264,313,1,1,1,1,0,1,2,2,1,2,2,0,2,2,130,2,1,2,3,1,3,740,1,0,1,0,0,0,3,2,1,5,0,0,1,9,2,1,0,1,1,2,1,0,80000,1,610,1,0,0,0,0,0,0,0,1,0,0,1,4,0,9,0,4,4,4,1,1,1,6,0,0,0,0
187764,"H",2,2401,1,42,1000000,1001264,127,1,1,3,0,0,1,1,4,0,0,2,0,0,0,90,0,2,2,80,2,3,0,2,0,0,0,0,0,0,0,1,3,2,500,1,9,0,1,0,1,1,3,1,0,0,0,1,3,0,0,0,1,0,0,0,0,670,101,1,6,6200,9,0,4,4,4,1,1,1,6,0,0,0,0
187780,"H",2,801,1,42,1000000,1001264,175,1,1,1,1,0,1,2,2,2,2,2,0,2,1,80,2,2,2,70,1,3,1000,1,0,2,1,480,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,65000,1,1200,2,0,0,0,0,0,0,0,0,0,0,1,4,30000,9,0,4,4,4,1,1,1,1,0,0,0,0
187872,"H",2,300,1,42,1000000,1001264,27,3,1,1,3,1,1,3,2,2,2,2,0,2,2,70,2,2,2,130,2,1,500,1,0,1,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,130000,3,2,5,2,0,0,0,57730,4,0,1,0,0,1,1,57730,9,0,4,4,4,1,1,1,7,0,3,0,-7.27595761418343e-12
187896,"H",2,3203,1,42,1000000,1001264,215,2,1,1,1,0,1,3,3,1,2,2,0,2,2,140,1,2,2,80,1,1,1200,1,0,2,1,650,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,240000,2,720,10,1,0,0,0,164000,4,0,0,0,0,1,1,164000,9,0,4,4,4,1,1,1,4,0,2,0,0
187907,"H",2,3203,1,42,1000000,1001264,91,2,1,1,1,0,1,3,3,2,2,2,0,2,2,110,1,2,2,40,1,1,0,1,0,2,0,0,0,0,2,1,6,2,600,1,9,2,1,0,1,1,3,1,0,0,2,50,3,1,0,0,0,52500,4,0,0,754,17,1,1,52500,9,0,4,4,4,1,1,1,1,0,2,0,0
188047,"H",2,102,1,42,1000000,1001264,29,2,1,1,3,1,1,3,2,1,2,2,0,2,1,110,2,2,2,3,1,1,700,1,0,2,2,850,2,1,2,1,5,0,0,1,9,2,1,320,1,1,1,1,0,260000,4,2,8,1,0,0,0,95500,4,0,0,0,0,1,1,95500,9,0,4,4,4,1,1,1,5,0,2,0,0
188132,"H",2,3900,1,42,1000000,1001264,90,3,1,1,1,0,1,4,2,2,2,2,0,2,2,100,2,2,2,250,1,1,950,1,0,1,1,300,1,1,2,1,8,0,0,1,9,2,1,450,1,1,1,1,0,86000,1,50,5,7,0,0,0,30000,2,0,0,0,0,1,3,30000,9,0,2,2,2,1,1,1,5,2,3,0,-0.00100000000384171
188139,"H",2,3304,1,42,1000000,1001264,91,4,1,1,2,1,1,4,2,2,2,2,0,2,2,170,2,2,5400,3,1,3,3000,1,0,1,2,2000,2,1,2,1,9,0,0,1,9,2,1,0,1,1,1,1,0,4e+05,2,800,2,2,1,0,1,96000,2,0,0,0,0,1,1,96000,9,0,2,2,2,1,1,1,5,2,4,0,279289.362
188140,"H",2,3800,1,42,1000000,1001264,21,4,1,1,2,1,1,4,2,2,2,2,0,2,1,200,2,2,2,20,1,3,600,1,0,2,1,1400,1,1,2,1,9,0,0,1,9,2,1,100,1,1,1,1,0,250000,2,500,8,1,0,0,0,120000,2,0,0,0,0,1,1,120000,9,0,3,3,3,1,1,1,5,2,4,0,0
188225,"H",2,1804,1,42,1000000,1001264,164,2,1,1,1,0,1,2,2,2,2,2,0,2,2,70,2,2,2,100,2,1,1300,1,0,1,1,570,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,57000,2,680,1,0,0,0,0,0,0,0,0,0,0,1,5,86000,9,0,4,4,4,1,1,1,1,0,0,0,0
188383,"H",2,3701,1,42,1000000,1001264,42,6,1,3,0,0,1,1,6,0,0,2,0,0,0,350,0,1,2,3,1,3,0,1,0,0,0,0,0,0,0,1,2,2,700,1,9,0,1,0,1,1,3,1,0,0,2,400,4,1,0,0,0,26200,3,0,0,1083,50,2,1,26200,9,0,3,3,3,1,2,1,1,4,6,0,9.09494701772928e-13
188414,"H",2,3004,1,42,1000000,1001264,90,1,1,1,1,0,1,4,2,2,2,2,0,2,2,150,1,2,2,3,1,3,1300,1,0,2,1,1800,1,1,2,1,6,0,0,1,9,2,1,1200,1,1,1,1,0,230000,1,840,5,0,0,0,0,0,0,0,1,0,0,1,6,88000,9,0,4,4,4,1,1,1,7,0,0,0,0
188451,"H",2,1701,1,42,1000000,1001264,213,1,1,1,0,0,1,1,9,1,0,2,0,2,2,30,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,3,2,900,1,9,2,1,0,1,1,3,1,0,0,1,2,6,0,0,0,0,0,0,0,0,930,37,1,6,30000,9,0,4,4,4,1,1,1,2,0,0,0,0
188467,"H",2,900,1,42,1000000,1001264,26,1,1,3,1,0,1,3,2,0,2,2,0,0,0,70,0,2,2,10,2,3,360,2,0,0,0,0,0,3,0,1,6,0,0,1,9,0,1,0,1,1,2,1,0,160000,1,680,4,0,0,0,0,0,0,0,1,0,0,1,6,9800,9,0,4,4,4,1,1,1,6,0,0,0,0
188508,"H",2,1900,1,42,1000000,1001264,10,4,1,1,1,0,1,4,2,1,2,2,0,2,2,170,2,2,2,40,1,1,640,1,0,2,2,460,2,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,120000,3,650,1,1,0,0,0,45004,2,0,0,0,0,1,1,45004,9,0,3,3,3,1,1,1,4,2,4,0,-0.00100000000202272
188544,"H",2,300,1,42,1000000,1001264,37,3,1,1,2,1,1,3,2,2,2,2,0,2,2,180,2,2,2,210,1,1,1400,1,0,1,0,0,0,3,2,1,7,0,0,1,9,2,1,0,1,1,2,1,0,80000,4,200,5,4,1,0,1,95360,4,0,0,0,0,1,1,95360,9,0,4,4,4,1,1,1,5,0,3,0,1.45519152283669e-11
188606,"H",2,2703,1,42,1000000,1001264,87,2,1,1,2,1,1,3,2,2,2,2,0,2,2,370,2,2,2,30,1,3,1100,1,0,1,0,0,0,3,2,1,10,0,0,1,9,2,1,0,1,1,2,1,0,350000,3,2,4,3,0,0,0,120000,4,0,0,0,0,1,1,120000,9,0,4,4,4,1,1,1,4,0,2,0,0
