"SERIALNO","RT","DIVISION","PUMA","REGION","ST","ADJHSG","ADJINC","WGTP","NP","TYPE","ACCESS","ACR","AGS","BATH","BDSP","BLD","BROADBND","BUS","COMPOTHX","CONP","DIALUP","DSL","ELEP","FIBEROP","FS","FULP","GASP","HANDHELD","HFL","INSP","LAPTOP","MHP","MODEM","MRGI","MRGP","MRGT","MRGX","OTHSVCEX","REFR","RMSP","RNTM","RNTP","RWAT","RWATPR","SATELLITE","SINK","SMP","STOV","TEL","TEN","TOIL","VACS","VALP","VEH","WATP","YBL","FES","FFINCP","FGRNTP","FHINCP","FINCP","FPARC","FPLMPRP","FSMOCP","GRNTP","GRPIP","HHL","HHT","HINCP","HOTWAT","HUGCL","HUPAC","HUPAOC","HUPARC","KIT","LNGI","MULTG","MV","NOC","NPF","NPP","BTUNG"
593496,"H",2,3209,1,42,1000000,1001264,49,2,1,1,0,0,1,2,9,1,0,2,0,2,2,80,2,1,2,3,2,3,0,1,0,2,0,0,0,0,2,1,3,2,2800,1,9,2,1,0,1,2,3,1,0,0,0,1,3,5,0,0,0,135000,4,0,0,2880,26,1,2,135000,9,0,4,4,4,1,1,1,2,0,2,0,31243.782
594566,"H",2,1801,1,42,1000000,1001264,257,1,1,1,0,0,1,3,6,2,0,2,0,2,2,30,2,2,2,90,1,1,0,1,0,1,0,0,0,0,2,1,5,2,1900,1,9,2,1,0,1,1,3,1,0,0,1,450,7,0,0,0,0,0,0,0,0,2058,21,4,4,120020,9,0,4,4,4,1,2,1,3,0,0,0,29341.196
597047,"H",2,3106,1,42,1000000,1001264,158,5,1,1,0,0,1,2,9,1,0,2,0,2,2,250,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,5,2,1500,1,9,2,1,0,1,1,3,1,0,0,2,600,2,7,0,0,0,91000,2,0,0,1800,18,1,3,117000,9,0,2,2,2,1,1,1,3,2,4,0,23600.778
601143,"H",2,3208,1,42,1000000,1001264,70,2,1,1,0,0,1,2,6,2,0,2,0,2,2,70,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,5,2,1800,1,9,2,1,0,1,1,3,1,0,0,2,30,4,8,1,1,1,5000,4,0,0,1873,101,3,3,5000,9,0,4,4,4,1,1,1,2,0,2,0,31555.544
602456,"H",2,3900,1,42,1000000,1001264,114,2,1,1,0,0,1,0,7,1,0,2,0,2,2,70,2,2,2,3,1,3,0,2,0,2,0,0,0,0,2,1,1,2,550,1,9,2,1,0,1,1,3,1,0,0,3,40,5,5,1,0,1,79600,4,0,0,623,9,1,2,79600,9,0,4,4,4,1,1,1,3,0,2,0,0
604336,"H",2,3003,1,42,1000000,1001264,153,3,1,1,0,0,1,2,8,1,0,2,0,2,2,70,2,2,2,30,1,3,0,1,0,1,0,0,0,0,2,1,5,2,1000,1,9,2,1,0,1,1,3,1,0,0,1,1,2,7,1,0,1,24600,2,0,0,1100,54,2,3,24600,9,0,2,2,2,1,1,1,2,2,3,0,0
606693,"H",2,1702,1,42,1000000,1001264,112,2,1,1,0,0,1,2,6,1,0,2,0,2,2,110,1,2,2,10,1,1,0,1,0,2,0,0,0,0,2,1,4,2,1000,1,9,2,1,0,1,1,3,1,0,0,2,2,3,0,0,0,0,0,0,0,0,1120,39,1,7,34100,9,0,4,4,4,1,1,1,1,0,0,0,0
608331,"H",2,2600,1,42,1000000,1001264,84,5,1,1,1,0,1,3,1,2,2,2,0,2,2,210,2,2,900,3,1,6,0,1,2200,1,0,0,0,3,2,1,8,0,0,1,9,2,1,0,1,1,2,1,0,45000,5,970,3,5,1,0,1,38000,1,0,0,0,0,1,2,38000,9,0,3,1,1,1,1,1,3,2,3,0,60755.737
608945,"H",2,802,1,42,1000000,1001264,144,1,1,1,0,0,1,0,7,1,0,2,0,2,2,40,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,1,2,480,1,9,2,1,0,1,1,3,1,0,0,1,1,5,0,0,0,1,0,0,0,0,520,75,1,6,8300,9,0,4,4,4,1,1,1,1,0,0,0,0
610064,"H",2,803,1,42,1000000,1001264,20,5,1,1,2,1,1,4,2,2,2,2,0,2,1,240,2,2,2,130,1,5,1500,1,0,2,1,1700,1,1,2,1,9,0,0,1,9,2,1,0,1,1,1,1,0,2e+05,4,2,1,1,0,0,0,167400,1,0,0,0,0,1,1,167400,9,1,1,1,1,1,1,2,4,2,5,0,49937.29
616002,"H",2,2402,1,42,1000000,1001264,50,3,1,1,1,0,1,2,3,2,2,2,0,2,2,310,2,2,500,3,1,3,0,1,0,1,0,0,0,0,2,1,8,2,500,1,9,2,1,0,1,1,3,1,0,0,2,800,1,5,0,0,0,28000,2,0,0,919,30,1,2,36400,9,0,2,2,2,1,1,1,4,1,2,0,0
616396,"H",2,3503,1,42,1000000,1001264,85,2,1,1,0,0,1,4,4,2,0,2,0,2,1,60,2,2,2,3,2,4,0,1,0,2,0,0,0,0,2,1,8,2,800,1,9,2,1,0,1,1,3,1,0,0,4,1,1,1,0,0,0,75000,4,0,0,860,14,1,1,75000,9,0,4,4,4,1,1,1,5,0,2,0,72288.907
617006,"H",2,1701,1,42,1000000,1001264,145,1,1,1,0,0,1,1,9,1,0,2,0,2,2,80,2,2,2,3,1,9,0,1,0,1,0,0,0,0,2,1,5,2,1000,1,9,2,1,0,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1080,26,1,4,50000,9,0,4,4,4,1,1,1,4,0,0,0,0
617052,"H",2,400,1,42,1000000,1001264,36,1,1,1,0,0,1,2,7,1,0,2,0,2,2,90,2,2,1,1,1,8,0,1,0,1,0,0,0,0,2,1,4,0,0,1,9,2,1,0,1,1,4,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,4,25000,9,0,4,4,4,1,1,1,1,0,0,0,14474.958
618808,"H",2,1806,1,42,1000000,1001264,86,2,1,1,0,0,2,2,8,2,0,2,600,2,2,100,1,2,2,3,2,3,0,1,0,2,0,0,0,3,2,2,7,0,0,2,9,2,2,0,2,2,2,2,0,160000,1,1,5,4,0,0,0,25000,4,0,0,0,0,1,1,25000,9,0,4,4,4,2,1,1,5,0,2,0,0
618981,"H",2,3800,1,42,1000000,1001264,151,1,1,3,1,0,1,1,1,0,2,2,0,0,0,100,0,2,2,30,1,3,0,2,0,0,0,0,0,3,0,1,2,0,0,1,9,0,1,0,1,1,2,1,0,15000,1,2,5,0,0,0,0,0,0,0,0,0,0,5,4,7500,9,0,4,4,4,1,1,1,1,0,0,0,0
619597,"H",2,3003,1,42,1000000,1001264,171,2,1,1,1,0,1,2,1,1,2,2,0,2,2,260,2,1,2,2,1,1,90,1,9100,1,0,0,0,3,2,1,3,0,0,1,9,2,1,0,1,1,2,1,0,5000,2,1,6,8,0,0,0,15950,4,0,0,0,0,1,3,15950,9,0,4,4,4,1,1,1,4,0,2,0,0
619716,"H",2,1400,1,42,1000000,1001264,45,2,1,1,2,1,1,2,2,1,2,2,0,2,2,110,2,2,2,3,1,3,950,1,0,2,1,900,1,1,2,1,3,0,0,1,9,2,1,0,1,1,1,1,0,160000,3,2,4,1,1,0,1,64500,4,0,0,0,0,1,1,64500,9,0,4,4,4,1,1,1,6,0,2,0,0
620523,"H",2,2901,1,42,1000000,1001264,179,1,1,1,0,0,1,2,6,1,0,2,0,2,2,110,2,2,2,110,1,1,0,1,0,1,0,0,0,0,2,1,4,2,1300,1,9,2,1,0,1,1,3,1,0,0,1,1,7,0,0,0,0,0,0,0,0,1520,19,1,6,94000,9,0,4,4,4,1,1,1,1,0,0,0,37831.701
621114,"H",2,3002,1,42,1000000,1001264,279,3,1,1,1,0,1,2,3,1,2,1,0,2,2,120,1,2,2,80,1,1,0,1,0,2,0,0,0,0,2,1,4,2,380,1,9,2,1,0,1,1,3,1,0,0,1,1,1,7,0,0,0,90100,4,0,0,580,8,1,3,90100,9,0,4,4,4,1,1,1,5,0,3,0,0
623803,"H",2,2301,1,42,1000000,1001264,423,1,1,2,0,0,1,0,5,0,0,2,0,0,0,70,0,2,2,3,1,3,0,2,0,0,0,0,0,0,0,1,1,2,370,1,9,0,1,0,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,440,18,1,4,30000,9,0,4,4,4,1,1,1,1,0,0,0,0
625533,"H",2,3303,1,42,1000000,1001264,181,2,1,1,0,0,1,1,8,2,0,2,0,2,2,80,1,2,2,3,1,3,0,1,0,2,0,0,0,0,2,1,3,2,700,1,9,2,1,0,1,1,3,1,0,0,2,1,5,0,0,0,0,0,0,0,0,780,17,1,5,56000,9,0,4,4,4,1,1,1,3,0,0,0,0
625724,"H",2,801,1,42,1000000,1001264,22,1,1,3,1,0,1,0,3,0,2,2,0,0,0,90,0,1,2,110,2,1,0,2,0,0,0,0,0,3,0,1,3,0,0,1,9,0,1,0,1,2,2,1,0,80000,2,280,2,0,0,0,1,0,0,0,0,0,0,1,4,33700,9,0,4,4,4,1,1,1,3,0,0,0,65962.466
628808,"H",2,1100,1,42,1000000,1001264,21,2,1,3,2,4,1,4,2,0,2,2,0,0,0,210,0,2,2500,3,2,4,0,2,0,0,0,0,0,0,0,1,9,0,0,1,9,0,1,0,1,1,4,1,0,0,2,2,1,2,0,0,0,53800,4,0,0,0,0,1,1,53800,9,0,4,4,4,1,1,1,7,0,2,0,138230.934
629154,"H",2,3106,1,42,1000000,1001264,87,1,1,1,0,0,1,3,6,2,0,2,0,2,2,60,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,8,2,1000,1,9,2,1,0,1,1,3,1,0,0,1,30,5,0,0,0,1,0,0,0,0,1063,14,3,6,90010,9,0,4,4,4,1,1,1,4,0,0,0,35697.793
630544,"H",2,1501,1,42,1000000,1001264,29,5,1,1,2,1,1,4,1,2,2,2,0,2,1,170,2,2,450,3,1,3,800,1,1700,2,2,200,2,1,2,1,9,0,0,1,9,2,1,0,1,1,1,1,0,110000,2,2,8,1,0,0,0,166000,2,0,0,0,0,1,1,166000,9,0,2,2,2,1,1,1,5,3,5,0,0
630948,"H",2,1803,1,42,1000000,1001264,165,1,1,1,0,0,1,0,8,2,0,2,0,2,2,50,2,2,2,60,1,1,0,1,0,1,0,0,0,0,2,1,1,2,570,1,9,2,1,0,1,2,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,680,8,1,4,100000,9,0,4,4,4,1,1,1,2,0,0,0,5329.474
631099,"H",2,3201,1,42,1000000,1001264,88,1,1,3,0,0,1,1,9,0,0,2,0,0,0,40,0,1,2,1,2,1,0,2,0,0,0,0,0,0,0,1,2,2,830,1,9,0,1,0,1,1,3,1,0,0,0,2,4,0,0,0,1,0,0,0,0,870,101,3,6,10200,9,0,4,4,4,1,2,1,5,0,0,0,32264.881
632431,"H",2,1701,1,42,1000000,1001264,155,1,1,1,0,0,1,0,9,2,0,1,0,2,2,60,2,2,2,3,1,1,0,1,0,1,0,0,0,0,2,1,1,2,1400,1,9,2,1,0,1,2,3,1,0,0,1,1,11,0,0,0,1,0,0,0,0,1460,53,1,6,33260,9,0,4,4,4,1,1,1,2,0,0,0,13886.22
632450,"H",2,3404,1,42,1000000,1001264,79,1,1,1,2,1,1,5,2,2,2,2,0,2,2,360,1,2,2,2,1,1,1200,1,0,2,0,0,0,3,2,1,10,0,0,1,9,2,1,0,1,1,2,1,0,650000,4,480,6,0,0,0,0,0,0,0,0,0,0,1,6,60000,9,0,4,4,4,1,1,1,6,0,0,0,80211.888
635806,"H",2,1802,1,42,1000000,1001264,25,1,1,3,2,1,1,5,2,0,2,2,0,0,0,210,0,2,2,90,2,1,880,2,0,0,0,0,0,3,0,1,13,0,0,1,9,0,1,0,1,1,2,1,0,1813000,1,1800,6,0,0,0,1,0,0,0,0,0,0,1,6,235200,9,0,4,4,4,1,1,1,6,0,0,0,0
637334,"H",2,2803,1,42,1000000,1001264,116,1,1,3,0,0,1,2,6,0,0,2,0,0,0,90,0,2,2,3,1,2,0,2,0,0,0,0,0,0,0,1,6,2,1200,1,9,0,1,0,1,1,3,1,0,0,2,2,1,0,0,0,1,0,0,0,0,1290,38,1,4,40900,9,0,4,4,4,1,1,1,2,0,0,0,0
638186,"H",2,1100,1,42,1000000,1001264,27,1,1,3,1,0,1,2,1,0,2,2,0,0,0,180,0,1,900,3,2,4,0,2,0,0,0,0,0,0,0,1,3,2,350,1,9,0,1,0,1,1,3,1,0,0,1,2,5,0,0,0,0,0,0,0,0,605,78,1,4,9360,9,0,4,4,4,1,1,1,3,0,0,0,0
644496,"H",2,3204,1,42,1000000,1001264,89,3,1,1,0,0,1,2,6,2,0,1,0,2,2,90,2,2,2,30,2,1,0,1,0,1,0,0,0,0,2,1,4,2,960,1,9,2,1,0,1,1,3,1,0,0,2,120,3,8,1,1,1,85200,2,0,0,1090,15,1,3,85200,9,1,2,4,2,1,1,2,3,0,3,0,33643.721
656565,"H",2,1806,1,42,1000000,1001264,98,4,1,1,0,0,1,3,5,2,0,2,0,2,2,110,2,2,2,100,1,1,0,1,0,1,0,0,0,0,2,1,6,2,1200,1,9,2,1,0,1,1,3,1,0,0,2,1,6,7,0,0,0,25000,2,0,0,1410,26,1,3,65000,9,0,2,2,2,1,1,1,1,2,3,0,0
658405,"H",2,3002,1,42,1000000,1001264,148,1,1,3,1,0,1,2,1,0,2,2,0,0,0,70,0,2,2,3,2,3,0,2,500,0,0,0,0,3,0,1,7,0,0,1,9,0,1,0,1,1,2,1,0,180000,1,120,7,0,0,0,1,0,0,0,0,0,0,1,6,24100,9,0,4,4,4,1,1,1,5,0,0,0,0
664629,"H",2,1702,1,42,1000000,1001264,44,1,1,3,0,0,1,1,9,0,0,2,0,0,0,80,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,3,2,210,1,9,0,1,0,1,1,3,1,0,0,0,1200,6,0,0,1,1,0,0,0,0,390,18,1,6,25500,9,0,4,4,4,1,1,1,4,0,0,0,0
664911,"H",2,1900,1,42,1000000,1001264,179,1,1,3,3,1,1,2,1,0,2,2,0,0,0,10,0,2,1000,3,2,4,0,2,0,0,0,0,0,3,0,1,4,0,0,1,9,0,1,0,1,1,2,1,0,50000,1,2,6,0,0,0,0,0,0,0,0,0,0,1,4,6000,9,0,4,4,4,1,1,1,6,0,0,0,0
666225,"H",2,2702,1,42,1000000,1001264,67,1,1,1,1,0,1,3,3,2,2,2,0,2,1,70,2,2,2,160,2,1,830,1,0,2,0,0,0,3,2,1,9,0,0,1,9,2,1,0,1,1,2,1,0,90000,1,720,2,0,0,0,1,0,0,0,1,0,0,1,6,65300,9,0,4,4,4,1,1,1,6,0,0,0,82534.33
667892,"H",2,1100,1,42,1000000,1001264,37,2,1,3,1,0,1,2,2,0,2,2,0,0,0,270,0,2,1200,3,2,4,600,2,0,0,2,440,2,1,0,1,5,0,0,1,9,0,1,0,1,1,1,1,0,85000,2,1200,6,4,0,0,0,30400,4,0,1,0,0,1,1,30400,9,0,4,4,4,1,1,1,5,0,2,0,0
669518,"H",2,803,1,42,1000000,1001264,54,2,1,1,1,0,1,2,1,2,2,2,0,2,1,220,2,1,2000,100,2,4,0,1,3600,2,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,1000,2,100,5,0,0,0,1,0,0,0,1,0,0,1,7,15400,9,0,4,4,4,1,1,1,7,0,0,0,0
671200,"H",2,3800,1,42,1000000,1001264,33,2,1,1,1,0,1,3,2,1,2,2,0,2,2,210,2,2,2,3,2,3,0,1,0,1,0,0,0,3,2,1,9,0,0,1,9,2,1,0,1,1,2,1,0,7500,2,2,6,4,1,0,1,47300,4,0,0,0,0,1,1,47300,9,0,4,4,4,1,1,1,6,0,2,0,59538.194
673253,"H",2,3201,1,42,1000000,1001264,589,1,1,1,0,0,1,1,7,2,0,2,0,2,2,10,2,1,2,50,1,1,0,2,0,1,0,0,0,0,2,1,3,2,100,1,9,2,1,0,1,1,3,1,0,0,0,1,5,0,0,0,0,0,0,0,0,160,22,1,6,8800,9,0,4,4,4,1,1,1,4,0,0,0,19756.927
674582,"H",2,3206,1,42,1000000,1001264,81,2,1,1,1,0,1,2,3,2,2,2,0,2,2,120,2,2,2,1,1,1,0,1,0,1,0,0,0,0,2,1,3,2,1500,1,9,2,1,0,1,1,3,1,0,0,1,1,1,7,1,0,1,60000,2,0,0,1620,32,4,3,60000,9,0,2,2,2,1,1,1,3,1,2,0,0
677299,"H",2,3800,1,42,1000000,1001264,170,1,1,3,0,0,1,0,6,0,0,2,0,0,0,60,0,1,2,3,2,3,0,2,0,0,0,0,0,0,0,1,1,2,580,1,9,0,1,0,1,1,3,1,0,0,0,1,5,0,0,1,0,0,0,0,0,640,0,1,6,0,9,0,4,4,4,1,1,1,3,0,0,0,0
678264,"H",2,801,1,42,1000000,1001264,46,1,1,1,0,0,1,1,9,1,0,2,0,1,2,80,2,2,2,70,1,1,0,1,0,1,0,0,0,0,2,1,3,2,980,1,9,2,1,0,1,1,3,1,0,0,2,1,8,0,0,0,1,0,0,0,0,1130,32,1,6,43000,9,0,4,4,4,1,1,1,2,0,0,0,0
679080,"H",2,1806,1,42,1000000,1001264,91,1,1,1,0,0,1,3,6,2,0,2,270,1,2,40,2,2,2,90,2,1,600,1,0,2,1,710,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,130000,1,560,7,0,0,0,0,0,0,0,0,0,0,1,6,21400,9,0,4,4,4,1,1,1,5,0,0,0,7711.831
679491,"H",2,3800,1,42,1000000,1001264,43,7,1,1,1,0,1,3,2,2,2,2,0,2,1,270,2,2,600,3,1,4,430,1,0,2,1,400,1,1,2,1,5,0,0,1,9,2,1,0,1,1,1,1,0,95000,3,990,3,2,0,0,0,79000,2,0,0,0,0,1,1,79000,9,1,2,2,2,1,1,2,3,2,7,0,0
680582,"H",2,1701,1,42,1000000,1001264,175,2,1,1,1,0,1,5,2,1,2,2,0,2,2,410,2,2,2,40,1,1,2700,1,0,1,2,3000,2,1,2,1,13,0,0,1,9,2,1,500,1,1,1,1,0,960000,2,1700,1,1,0,0,0,578100,4,0,0,0,0,1,1,578100,9,0,4,4,4,1,1,1,4,0,2,0,73232.411
685445,"H",2,2902,1,42,1000000,1001264,76,2,1,3,1,0,1,2,1,0,2,2,0,0,0,220,0,1,2,150,2,2,0,2,7500,0,0,0,0,3,0,1,4,0,0,1,9,0,1,0,1,1,2,1,0,15000,1,1,6,0,0,0,0,0,0,0,1,0,0,1,5,21720,9,0,4,4,4,1,1,1,4,0,0,0,0
687623,"H",2,2302,1,42,1000000,1001264,316,2,1,3,1,0,1,3,3,0,2,2,0,0,0,70,0,2,1400,120,2,1,0,2,0,0,0,0,0,0,0,1,9,2,850,1,9,0,1,0,1,1,3,1,0,0,0,720,1,6,0,0,0,15000,2,0,0,1217,97,3,2,15000,9,0,2,2,2,1,1,1,3,1,2,0,45875.661
690917,"H",2,3201,1,42,1000000,1001264,174,2,1,1,0,0,1,2,9,2,0,2,550,2,1,50,2,2,2,1,2,1,600,1,0,2,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,150000,1,1,5,4,0,0,0,84000,4,0,1,0,0,1,1,84000,9,0,4,4,4,1,1,1,5,0,2,0,40795.693
690996,"H",2,3104,1,42,1000000,1001264,110,3,1,1,0,0,1,2,9,2,0,2,0,2,1,80,2,2,2,3,1,9,0,2,0,1,0,0,0,0,2,1,3,2,1100,1,9,2,1,0,1,1,3,1,0,0,2,2,4,1,1,0,1,41800,2,0,0,1180,34,3,1,41800,9,0,2,2,2,1,2,1,3,1,3,0,6866.417
693429,"H",2,3404,1,42,1000000,1001264,153,2,1,3,0,0,1,1,8,0,0,2,0,0,0,70,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,2,2,930,1,9,0,1,0,1,1,3,1,0,0,2,780,1,2,1,1,1,20000,4,0,0,1065,64,2,1,20000,9,0,4,4,4,1,2,1,1,0,2,0,0
693551,"H",2,3105,1,42,1000000,1001264,206,1,1,1,0,0,1,1,8,1,0,2,0,2,2,80,1,2,1,3,1,4,0,1,0,2,0,0,0,0,2,1,3,2,950,1,9,2,1,0,1,1,3,1,0,0,1,1,4,0,0,0,0,0,0,0,0,1030,20,1,4,63000,9,0,4,4,4,1,1,1,2,0,0,0,0
699662,"H",2,702,1,42,1000000,1001264,38,2,1,1,0,0,1,1,4,2,0,2,0,2,2,150,2,1,2,100,1,3,0,1,0,1,0,0,0,0,2,1,2,2,550,1,9,2,1,0,1,1,3,1,0,0,2,1,5,0,0,0,1,0,0,0,0,800,27,1,5,35000,9,0,4,4,4,1,1,1,1,0,0,0,91402.807
703075,"H",2,3105,1,42,1000000,1001264,57,1,1,1,0,0,1,2,8,1,0,2,460,2,2,130,2,2,2,2,1,3,1200,1,0,1,2,1100,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,370000,1,1,12,0,0,0,0,0,0,0,0,0,0,1,6,57300,9,0,4,4,4,1,1,1,4,0,0,0,12557.821
704443,"H",2,1701,1,42,1000000,1001264,260,1,1,3,2,1,1,1,2,0,2,2,0,0,0,30,0,2,2,3,1,3,0,1,0,0,0,0,0,0,0,1,2,2,660,1,9,0,1,0,1,1,3,1,0,0,1,2,6,0,0,0,0,0,0,0,0,690,14,1,4,60000,9,0,4,4,4,1,1,1,3,0,0,0,37603.952
704504,"H",2,400,1,42,1000000,1001264,25,1,1,1,3,1,1,2,2,2,2,2,0,2,1,110,2,2,600,3,2,6,1000,1,0,2,0,0,0,3,2,1,3,0,0,1,9,2,1,0,1,1,2,1,0,2e+05,3,2,1,0,0,0,0,0,0,0,0,0,0,1,4,70000,9,0,4,4,4,1,1,1,5,0,0,0,47443.235
708267,"H",2,1702,1,42,1000000,1001264,133,1,1,3,0,0,1,0,9,0,0,2,0,0,0,40,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,1,2,390,1,9,0,1,0,1,1,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,430,49,1,6,10500,9,0,4,4,4,1,1,1,7,0,0,0,29302.298
708948,"H",2,3208,1,42,1000000,1001264,81,1,1,1,0,0,1,0,7,2,0,2,0,2,2,60,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,1,2,830,1,9,2,1,0,1,2,3,1,0,0,1,1,5,0,0,0,0,0,0,0,0,890,0,1,4,0,9,0,4,4,4,1,1,1,1,0,0,0,0
709828,"H",2,802,1,42,1000000,1001264,97,4,1,1,0,0,1,2,5,1,0,2,0,2,2,110,2,1,2,20,1,1,0,2,0,2,0,0,0,0,2,1,6,2,500,1,9,2,1,0,1,1,3,1,0,0,0,1,7,2,1,0,1,138900,2,0,0,630,5,2,1,138900,9,0,2,2,2,1,2,1,3,1,4,0,26308.296
712921,"H",2,3201,1,42,1000000,1001264,75,1,1,1,0,0,1,0,9,2,0,2,0,2,2,70,2,2,2,1,2,1,460,2,0,1,0,0,0,3,2,1,1,0,0,1,9,2,1,0,1,1,2,1,0,110000,0,1,4,0,0,0,0,0,0,0,0,0,0,5,6,15000,9,0,4,4,4,1,2,1,3,0,0,0,43698.43
717006,"H",2,1502,1,42,1000000,1001264,22,5,1,1,1,0,1,4,2,2,2,2,0,2,2,260,2,2,2,30,1,3,700,1,0,1,2,1600,1,1,2,1,16,0,0,1,9,2,1,0,1,1,1,1,0,210000,2,80,6,1,0,0,0,112000,2,0,1,0,0,1,1,112000,9,1,2,2,2,1,1,2,4,2,5,0,0
726924,"H",2,3401,1,42,1000000,1001264,137,2,1,3,0,0,1,1,7,0,0,2,0,0,0,70,0,2,2,3,2,3,0,2,0,0,0,0,0,0,0,1,2,2,820,1,9,0,1,0,1,1,3,1,0,0,1,2,3,7,0,0,0,24970,4,0,0,890,43,1,3,24970,9,0,4,4,4,1,1,1,3,0,2,0,16352.932
731010,"H",2,2703,1,42,1000000,1001264,85,2,1,1,1,0,1,2,1,2,2,2,0,2,2,140,2,2,600,3,1,4,0,1,5000,1,0,0,0,3,2,1,5,0,0,1,9,2,1,0,1,1,2,1,0,5000,2,400,6,1,1,0,1,39000,4,0,0,0,0,1,1,39000,9,0,4,4,4,1,1,1,3,0,2,0,0
733946,"H",2,701,1,42,1000000,1001264,60,1,1,3,0,0,1,2,8,0,0,2,0,0,0,40,0,2,2,1,2,1,0,2,0,0,0,0,0,0,0,1,6,2,1000,1,9,0,1,0,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1040,45,3,6,28000,9,0,4,4,4,1,1,1,4,0,0,0,26591.402
736041,"H",2,3103,1,42,1000000,1001264,90,2,1,1,2,1,1,5,2,1,2,1,0,2,2,420,2,2,2,140,1,1,2000,1,0,1,0,0,0,3,2,1,12,0,0,1,9,2,1,0,1,1,2,1,0,9e+05,2,810,5,1,0,0,0,190000,4,0,0,0,0,1,1,190000,9,0,4,4,4,1,1,1,7,0,2,0,165984.755
738589,"H",2,3209,1,42,1000000,1001264,136,1,1,1,0,0,1,0,7,2,0,2,0,2,2,40,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,1,2,740,1,9,2,1,0,1,1,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,780,21,1,4,45000,9,0,4,4,4,1,1,1,3,0,0,0,281.176
738819,"H",2,3800,1,42,1000000,1001264,24,1,1,1,0,0,1,1,6,2,0,2,0,2,2,70,2,1,2,3,2,3,0,1,0,1,0,0,0,0,2,1,2,2,270,1,9,2,1,0,1,1,3,1,0,0,1,60,1,0,0,1,0,0,0,0,0,345,31,1,4,13400,9,0,4,4,4,1,1,1,4,0,0,0,0
741285,"H",2,702,1,42,1000000,1001264,18,1,1,3,0,0,1,0,7,0,0,2,0,0,0,160,0,1,2,3,1,3,0,2,0,0,0,0,0,0,0,1,1,2,160,1,9,0,1,0,1,1,3,1,0,0,1,1,8,0,0,1,0,0,0,0,0,320,20,1,6,19000,9,0,4,4,4,1,1,1,4,0,0,0,13740.072
742272,"H",2,2100,1,42,1000000,1001264,21,1,1,3,1,0,1,1,2,0,2,2,0,0,0,40,0,2,940,3,2,4,280,2,0,0,0,0,0,3,0,1,3,0,0,1,9,0,1,0,1,1,2,1,0,45000,1,480,1,0,0,0,0,0,0,0,0,0,0,1,4,18300,9,0,4,4,4,1,1,1,6,0,0,0,23350.04
742865,"H",2,3002,1,42,1000000,1001264,79,3,1,1,1,0,1,2,3,1,2,1,260,2,2,440,2,2,250,2,1,1,500,1,0,1,2,1500,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,355000,1,60,8,8,0,0,0,36000,3,0,0,0,0,1,3,36000,9,0,3,3,3,1,1,1,1,2,3,0,0
747179,"H",2,3209,1,42,1000000,1001264,69,1,1,1,0,0,1,0,9,2,0,2,0,2,2,120,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,1,2,1500,1,9,2,1,0,1,1,3,1,0,0,0,600,4,0,0,0,0,0,0,0,0,1670,14,1,4,148000,9,0,4,4,4,1,1,1,2,0,0,0,0
749764,"H",2,1200,1,42,1000000,1001264,303,1,1,1,0,0,1,0,8,2,0,2,0,2,2,50,2,2,2,1,1,1,0,1,0,1,0,0,0,0,2,1,1,2,800,1,9,2,1,0,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,850,16,1,4,62000,9,0,4,4,4,1,1,1,1,0,0,0,16060.414
759968,"H",2,1300,1,42,1000000,1001264,56,3,1,1,0,0,1,2,7,2,0,2,0,2,2,110,2,1,2,50,1,2,0,1,0,1,0,0,0,0,2,1,5,2,310,1,9,2,1,0,1,1,3,1,0,0,1,1,7,6,1,1,1,1300,1,0,0,470,101,1,2,1300,9,0,1,1,1,1,1,1,1,1,2,0,0
